|price|downpmt|monthdue|pmttype|use|age|gender|default|defaultdt|enrolldt
9378|822.36|84.0|6.0|DirectDebit|3|34|1|0||2019-12-19
9379|675.36|63.0|8.5|CreditCard|1|34|1|0||2019-12-19
9380|390.9612|126.0|7.0|CreditCard|3|36|1|0||2019-12-19
9381|293.15999999999997|293.15999999999997|3.0|Cash|0|44|0|0||2019-12-19
9382|1338.9096|1338.9096|6.0|Cash|0|48|1|0||2019-12-19
9383|927.36|63.0|6.0|DirectDebit|6|50|1|0||2019-12-19
9384|377.15999999999997|377.15999999999997|4.0|DirectDebit|3|55|0|0||2019-12-19
9385|423.35999999999996|423.35999999999996|7.0|Cash|0|69|0|0||2019-12-19
9386|1533.84|1533.84|9.0|Cash|6|0|1|0||2019-12-20
9387|964.3199999999999|84.0|12.0|CreditCard|0|0|0|0||2019-12-20
9388|755.16|4.2|4.0|Cash|3|0|1|0||2019-12-20
9389|794.4048|63.0|7.0|DirectDebit|5|0|0|0||2019-12-20
9390|947.52|84.0|12.0|DirectDebit|0|0|0|0||2019-12-20
9391|419.5716|22.68|29.0|Cash|7|0|1|0||2019-12-20
9392|410.76|410.76|7.0|CreditCard|1|4|0|0||2019-12-20
9393|410.76|15.959999999999999|4.0|Cash|0|14|1|1|2019-12-31|2019-12-20
9394|423.35999999999996|84.0|5.5|Cash|1|21|1|0||2019-12-20
9395|1324.68|84.0|6.0|CreditCard|1|22|1|0||2019-12-20
9396|864.36|42.0|4.0|Cash|1|24|1|0||2019-12-20
9397|941.7407999999999|84.0|4.0|DirectDebit|6|24|0|0||2019-12-20
9398|787.92|210.0|3.0|DirectDebit|1|25|1|0||2019-12-20
9399|542.1611999999999|20.16|4.0|Cash|1|27|1|0||2019-12-20
9400|782.6616|84.0|4.0|Cheque|0|27|0|0||2019-12-20
9401|880.3199999999999|147.0|14.0|Cheque|1|31|1|0||2019-12-20
9402|705.0792|84.0|0.31|DirectDebit|0|34|1|0||2019-12-20
9403|503.15999999999997|20.16|4.0|Cash|0|36|0|1|2020-09-30|2019-12-20
9404|675.36|63.0|12.0|CreditCard|3|36|1|0||2019-12-20
9405|358.6212|358.6212|13.2|Cash|0|36|0|0||2019-12-20
9406|503.15999999999997|20.16|4.0|CreditCard|5|36|0|0||2019-12-20
9407|908.0316|231.0|6.0|DirectDebit|0|37|1|0||2019-12-20
9408|404.502|404.502|4.0|Cash|0|40|0|0||2019-12-20
9409|304.27320000000003|304.27320000000003|8.0|Cash|6|40|1|0||2019-12-20
9410|755.16|147.0|9.0|CreditCard|0|52|1|0||2019-12-20
9411|334.5804|42.0|9.0|DirectDebit|1|0|0|0||2019-12-21
9412|1173.48|168.0|9.0|DirectDebit|1|0|1|0||2019-12-21
9413|209.16|209.16|11.0|Cash|3|0|1|0||2019-12-21
9414|1157.52|147.0|4.0|Cash|0|10|0|0||2019-12-21
9415|1324.68|105.0|10.0|CreditCard|0|17|1|0||2019-12-21
9416|410.76|84.0|4.0|DirectDebit|3|18|0|0||2019-12-21
9417|410.76|21.0|4.0|CreditCard|1|18|0|0||2019-12-21
9418|1298.6399999999999|168.0|14.0|Cash|5|20|1|0||2019-12-21
9419|629.8068|42.0|4.0|CreditCard|0|26|0|0||2019-12-21
9420|419.5716|15.959999999999999|29.0|Cash|0|29|1|1|2021-04-30|2019-12-21
9421|398.8488|15.959999999999999|4.0|DirectDebit|6|29|1|0||2019-12-21
9422|377.15999999999997|15.959999999999999|5.5|Cash|3|31|1|0||2019-12-21
9423|410.76|410.76|3.0|Cash|4|36|1|0||2019-12-21
9424|553.56|84.0|19.0|Cash|3|38|1|0||2019-12-21
9425|544.6727999999999|21.0|4.33|Cash|0|40|1|1|2019-12-31|2019-12-21
9426|808.9452|210.0|6.0|DirectDebit|0|46|1|0||2019-12-21
9427|368.76|16.8|4.0|Cheque|3|47|1|0||2019-12-21
9428|626.6315999999999|626.6315999999999|4.0|Cash|1|49|0|0||2019-12-21
9429|1301.454|1301.454|6.0|Cash|0|49|1|0||2019-12-21
9430|293.15999999999997|15.959999999999999|3.0|Cash|8|51|1|0||2019-12-21
9431|368.76|16.8|4.0|CreditCard|5|55|1|0||2019-12-21
9432|0.0|0.0|10.0|CreditCard|1|99|0|0||2019-12-21
9433|964.3199999999999|84.0|12.0|DirectDebit|0|0|0|0||2019-12-22
9434|1308.9216|84.0|4.0|CreditCard|6|0|0|0||2019-12-22
9435|377.15999999999997|16.8|4.0|CreditCard|0|19|0|0||2019-12-22
9436|304.27320000000003|84.0|7.0|CreditCard|0|20|1|0||2019-12-22
9437|233.1924|21.0|19.0|CreditCard|0|23|1|0||2019-12-22
9438|403.5612|84.0|25.5|CreditCard|0|24|0|0||2019-12-22
9439|419.15999999999997|419.15999999999997|4.5|Cash|1|25|0|0||2019-12-22
9440|864.36|84.0|11.0|CreditCard|1|26|1|0||2019-12-22
9441|880.3199999999999|880.3199999999999|6.0|Cash|0|26|0|0||2019-12-22
9442|654.36|654.36|6.0|Cash|0|26|0|0||2019-12-22
9443|664.1796|84.0|9.0|DirectDebit|1|27|1|0||2019-12-22
9444|377.15999999999997|15.959999999999999|4.0|CreditCard|7|29|0|0||2019-12-22
9445|671.16|671.16|6.0|Cash|7|29|0|0||2019-12-22
9446|1308.9216|84.0|4.0|CreditCard|6|29|1|0||2019-12-22
9447|377.15999999999997|21.0|4.0|Cash|0|30|1|1|2021-02-28|2019-12-22
9448|906.36|84.0|10.0|CreditCard|0|30|1|0||2019-12-22
9449|544.6727999999999|37.8|4.0|Cash|8|30|1|0||2019-12-22
9450|777.8316|210.0|4.0|CreditCard|6|30|0|0||2019-12-22
9451|1203.8208|231.0|4.0|DirectDebit|1|30|1|0||2019-12-22
9452|503.15999999999997|42.0|4.0|Cash|6|34|1|0||2019-12-22
9453|1111.4628|84.0|6.0|CreditCard|0|35|0|0||2019-12-22
9454|1039.92|168.0|6.0|DirectDebit|0|37|0|0||2019-12-22
9455|1165.2648|15.959999999999999|4.25|Cheque|0|39|0|0||2019-12-22
9456|997.92|126.0|4.0|DirectDebit|1|41|1|0||2019-12-22
9457|821.52|126.0|4.0|CreditCard|0|41|1|0||2019-12-22
9458|654.36|654.36|6.0|Cash|0|42|0|0||2019-12-22
9459|759.36|63.0|8.5|Cheque|2|42|1|0||2019-12-22
9460|827.1816|42.0|4.25|Cash|6|45|0|0||2019-12-22
9461|1115.52|84.0|10.0|DirectDebit|0|47|0|0||2019-12-22
9462|822.36|84.0|10.0|CreditCard|0|48|0|0||2019-12-22
9463|671.16|84.0|14.0|CreditCard|0|48|0|0||2019-12-22
9464|990.36|15.959999999999999|4.0|DirectDebit|0|49|0|0||2019-12-22
9465|675.36|63.0|8.5|CreditCard|6|49|0|0||2019-12-22
9466|293.15999999999997|15.959999999999999|3.0|Cash|0|64|0|1|2021-01-31|2019-12-22
9467|410.76|126.0|4.0|Cash|0|0|0|1|2021-01-31|2019-12-23
9468|167.16|167.16|11.0|Cash|1|0|0|0||2019-12-23
9469|418.32|418.32|12.1|Cash|1|3|1|0||2019-12-23
9470|1073.52|84.0|4.0|DirectDebit|0|15|0|0||2019-12-23
9471|1225.7952|105.0|17.0|Cash|0|16|0|0||2019-12-23
9472|755.16|84.0|4.0|Cash|0|20|1|1|2020-10-31|2019-12-23
9473|503.15999999999997|21.0|4.0|CreditCard|0|22|0|0||2019-12-23
9474|948.36|42.0|4.0|Cash|7|25|1|0||2019-12-23
9475|419.15999999999997|117.6|4.0|DirectDebit|7|25|1|0||2019-12-23
9476|1136.52|63.0|11.0|Cash|0|25|0|0||2019-12-23
9477|864.36|42.0|10.0|Cash|5|26|1|0||2019-12-23
9478|1047.48|252.0|11.0|DirectDebit|0|27|0|0||2019-12-23
9479|377.15999999999997|21.0|4.0|Cash|1|28|1|1|2020-03-31|2019-12-23
9480|700.1651999999999|700.1651999999999|6.0|Cash|1|29|0|0||2019-12-23
9481|964.3199999999999|168.0|9.0|DirectDebit|1|29|0|0||2019-12-23
9482|986.2944|42.0|4.16|Cash|0|30|1|1|2020-05-31|2019-12-23
9483|223.8012|19.95|29.0|Cash|7|30|1|0||2019-12-23
9484|404.502|15.959999999999999|4.29|Cash|0|31|0|1|2020-12-31|2019-12-23
9485|1115.52|84.0|10.0|DirectDebit|5|31|0|0||2019-12-23
9486|1115.52|84.0|11.0|DirectDebit|1|31|1|0||2019-12-23
9487|383.5104|16.8|4.0|DirectDebit|0|33|0|0||2019-12-23
9488|626.6315999999999|32.76|8.5|Cash|0|33|1|0||2019-12-23
9489|377.15999999999997|15.959999999999999|4.0|CreditCard|7|34|1|0||2019-12-23
9490|304.27320000000003|84.0|7.0|CreditCard|6|35|1|0||2019-12-23
9491|934.7603999999999|84.84|12.0|CreditCard|0|35|0|0||2019-12-23
9492|1115.52|210.0|6.0|DirectDebit|0|38|0|0||2019-12-23
9493|948.36|50.4|4.0|Cash|7|39|0|0||2019-12-23
9494|304.27320000000003|304.27320000000003|8.0|Cash|1|45|0|0||2019-12-23
9495|715.8815999999999|63.0|12.0|CreditCard|0|48|0|0||2019-12-23
9496|216.72|42.0|16.0|DirectDebit|0|61|0|0||2019-12-23
9497|1614.0096|807.0048|6.0|Cash|0|62|1|0||2019-12-23
9498|586.7736|84.0|4.0|CreditCard|0|68|0|0||2019-12-23
9499|1555.6632|84.0|4.0|Cheque|0|3|1|0||2019-12-24
9500|1333.9871999999998|672.0|6.0|Cash|1|3|1|0||2019-12-24
9501|913.0799999999999|456.53999999999996|3.0|Cash|0|4|0|0||2019-12-24
9502|1980.2495999999999|1980.2495999999999|6.0|Cash|0|4|0|0||2019-12-24
9503|520.9932|520.9932|7.0|Cash|1|16|1|0||2019-12-24
9504|1358.7504|84.0|17.0|Cheque|6|19|1|0||2019-12-24
9505|675.36|63.0|12.0|CreditCard|4|20|1|0||2019-12-24
9506|419.15999999999997|419.15999999999997|6.0|Cash|1|20|0|0||2019-12-24
9507|738.36|33.6|4.0|Cash|1|21|1|0||2019-12-24
9508|503.15999999999997|503.15999999999997|16.5|Cash|7|21|1|0||2019-12-24
9509|1115.52|84.0|4.0|CreditCard|1|22|0|0||2019-12-24
9510|377.15999999999997|21.0|4.0|Cash|0|23|0|0||2019-12-24
9511|955.92|210.0|11.0|Cash|3|24|0|0||2019-12-24
9512|515.76|63.0|18.0|DirectDebit|8|26|1|0||2019-12-24
9513|304.27320000000003|63.0|8.0|CreditCard|6|28|0|0||2019-12-24
9514|654.36|84.0|8.5|Cash|6|28|1|0||2019-12-24
9515|693.6216|84.0|9.0|DirectDebit|6|28|0|0||2019-12-24
9516|410.76|410.76|7.0|Cash|6|29|1|0||2019-12-24
9517|671.16|4.2|4.0|CreditCard|1|31|1|0||2019-12-24
9518|571.6536|63.0|4.5|CreditCard|0|32|0|0||2019-12-24
9519|293.15999999999997|15.959999999999999|3.0|CreditCard|0|32|0|0||2019-12-24
9520|679.56|679.56|6.0|Cash|6|33|0|0||2019-12-24
9521|1106.3052|84.0|6.0|CreditCard|0|33|0|0||2019-12-24
9522|377.15999999999997|15.959999999999999|4.0|Cash|1|33|0|0||2019-12-24
9523|898.9344|15.959999999999999|4.0|Cheque|1|34|0|0||2019-12-24
9524|399.7896|15.959999999999999|4.0|CreditCard|0|35|1|0||2019-12-24
9525|671.16|168.0|9.0|DirectDebit|1|36|1|0||2019-12-24
9526|1073.52|58.8|4.0|CreditCard|0|37|1|0||2019-12-24
9527|535.8696|42.839999999999996|4.0|Cheque|0|37|0|0||2019-12-24
9528|927.36|63.0|10.0|CreditCard|0|37|0|0||2019-12-24
9529|1157.52|1157.52|6.0|Cash|0|38|0|0||2019-12-24
9530|863.52|105.0|9.0|Cheque|3|38|1|0||2019-12-24
9531|408.2736|15.959999999999999|4.0|Cash|0|39|0|0||2019-12-24
9532|909.7199999999999|63.0|17.0|CreditCard|0|40|1|0||2019-12-24
9533|790.0451999999999|84.0|9.0|CreditCard|5|43|1|0||2019-12-24
9534|794.4048|794.4048|4.5|Cash|4|65|1|0||2019-12-24
9535|419.15999999999997|17.64|4.0|DirectDebit|0|67|0|0||2019-12-24
9536|293.15999999999997|293.15999999999997|3.0|Cash|6|79|0|0||2019-12-24
9537|167.16|167.16|11.0|Cash|7|0|1|0||2019-12-26
9538|1491.84|273.0|4.0|CreditCard|0|15|1|0||2019-12-26
9539|419.15999999999997|419.15999999999997|6.0|Cash|3|18|1|0||2019-12-26
9540|293.15999999999997|33.6|3.0|Cash|0|20|0|0||2019-12-26
9541|377.15999999999997|16.8|4.0|Cash|0|20|1|0||2019-12-26
9542|675.36|63.0|8.5|Cash|0|21|0|0||2019-12-26
9543|906.36|252.0|10.0|CreditCard|5|22|0|0||2019-12-26
9544|383.5104|16.8|4.0|Cash|1|23|0|0||2019-12-26
9545|388.91999999999996|15.959999999999999|4.5|Cash|4|24|1|0||2019-12-26
9546|334.5804|16.8|12.0|CreditCard|0|24|1|0||2019-12-26
9547|890.2067999999999|126.0|4.0|DirectDebit|4|24|1|0||2019-12-26
9548|377.15999999999997|15.959999999999999|4.0|Cash|0|25|1|1|2021-03-31|2019-12-26
9549|1115.52|84.0|4.0|DirectDebit|1|25|1|0||2019-12-26
9550|503.15999999999997|15.959999999999999|4.0|CreditCard|0|25|1|0||2019-12-26
9551|919.6487999999999|42.839999999999996|4.0|Cash|0|27|1|0||2019-12-26
9552|755.16|168.0|4.0|CreditCard|0|27|1|0||2019-12-26
9553|377.15999999999997|31.919999999999998|4.0|CreditCard|0|28|0|0||2019-12-26
9554|383.5104|84.0|4.0|DirectDebit|0|28|1|0||2019-12-26
9555|1203.8208|252.0|4.0|Cash|3|30|0|0||2019-12-26
9556|377.15999999999997|15.959999999999999|4.0|Cash|0|33|1|0||2019-12-26
9557|901.3199999999999|63.0|4.0|CreditCard|4|33|0|0||2019-12-26
9558|419.5716|42.0|24.0|CreditCard|4|46|1|0||2019-12-26
9559|898.9344|126.0|4.0|Cheque|3|49|1|0||2019-12-26
9560|821.52|821.52|9.0|Cash|0|50|0|0||2019-12-26
9561|84.0|84.0|6.0|Cash|7|51|1|0||2019-12-26
9562|588.8316|63.0|4.0|CreditCard|3|51|0|0||2019-12-26
9563|360.36|360.36|12.1|Cash|3|53|0|0||2019-12-26
9564|696.36|348.18|9.0|DirectDebit|6|61|1|0||2019-12-26
9565|1115.52|1115.52|10.0|Cash|4|0|0|0||2019-12-27
9566|1156.68|168.0|9.0|DirectDebit|0|0|1|0||2019-12-27
9567|1424.6399999999999|1424.6399999999999|6.0|Cash|0|3|0|0||2019-12-27
9568|0.0084|0.0084|0.0|Cash|0|19|1|0||2019-12-27
9569|360.36|84.0|8.5|Cash|0|19|1|0||2019-12-27
9570|503.15999999999997|20.16|4.0|Cash|0|20|1|1|2020-03-31|2019-12-27
9571|1099.7196|126.0|4.0|Cheque|0|21|1|0||2019-12-27
9572|661.1135999999999|42.0|14.0|Cash|0|22|1|0||2019-12-27
9573|898.9344|126.0|4.0|Cheque|0|24|1|0||2019-12-27
9574|986.2944|42.0|4.0|Cash|0|28|0|0||2019-12-27
9575|880.3199999999999|147.0|4.0|CreditCard|3|29|0|0||2019-12-27
9576|972.7199999999999|105.0|5.5|DirectDebit|0|34|1|0||2019-12-27
9577|968.52|63.0|4.0|CreditCard|0|37|0|0||2019-12-27
9578|1106.6244|126.0|9.0|CreditCard|1|37|0|0||2019-12-27
9579|1031.52|168.0|4.0|DirectDebit|1|37|1|0||2019-12-27
9580|1350.72|126.0|8.5|Cash|5|38|1|0||2019-12-27
9581|216.72|216.72|14.0|Cash|5|40|1|0||2019-12-27
9582|755.16|4.2|4.0|Cash|6|40|1|0||2019-12-27
9583|1382.6399999999999|252.0|11.25|CreditCard|6|41|0|0||2019-12-27
9584|410.76|84.0|4.0|CreditCard|6|44|1|0||2019-12-27
9585|738.36|84.0|9.0|CreditCard|6|45|1|0||2019-12-27
9586|863.52|84.0|4.0|CreditCard|1|52|0|0||2019-12-27
9587|930.7199999999999|42.0|5.5|DirectDebit|0|3|0|0||2019-12-28
9588|357.7224|357.7224|33.0|Cash|4|3|0|0||2019-12-28
9589|738.36|31.919999999999998|4.0|CreditCard|0|19|1|0||2019-12-28
9590|863.52|252.0|8.5|DirectDebit|1|19|0|0||2019-12-28
9591|898.9344|42.0|4.0|Cash|5|20|1|0||2019-12-28
9592|382.8216|21.0|4.0|DirectDebit|4|20|0|0||2019-12-28
9593|532.0896|21.0|4.0|Cash|1|21|1|0||2019-12-28
9594|839.16|16.8|4.0|CreditCard|4|25|0|0||2019-12-28
9595|1159.2672|71.39999999999999|4.0|Cash|1|25|1|0||2019-12-28
9596|503.15999999999997|20.16|4.0|CreditCard|0|26|0|0||2019-12-28
9597|419.15999999999997|42.0|4.0|CreditCard|3|28|0|0||2019-12-28
9598|1034.7876|126.0|4.0|Cheque|0|29|0|0||2019-12-28
9599|1381.1868|84.0|4.0|Cash|1|30|0|0||2019-12-28
9600|410.76|84.0|4.0|DirectDebit|3|30|1|0||2019-12-28
9601|948.36|210.0|4.0|DirectDebit|6|30|1|0||2019-12-28
9602|494.76|84.0|3.0|Cash|1|30|0|0||2019-12-28
9603|654.36|654.36|8.5|DirectDebit|1|34|1|0||2019-12-28
9604|875.8176000000001|126.0|4.0|CreditCard|1|37|1|0||2019-12-28
9605|905.52|42.0|4.0|Cheque|1|38|1|0||2019-12-28
9606|410.76|63.0|8.5|CreditCard|0|39|1|0||2019-12-28
9607|654.36|84.0|8.5|CreditCard|3|39|1|0||2019-12-28
9608|439.75679999999994|21.0|4.25|CreditCard|5|40|0|0||2019-12-28
9609|863.52|105.0|8.5|Cash|7|42|1|0||2019-12-28
9610|1030.848|42.0|4.25|CreditCard|0|44|0|0||2019-12-28
9611|864.36|864.36|6.0|Cash|1|46|1|0||2019-12-28
9612|419.15999999999997|419.15999999999997|6.0|Cash|0|49|1|0||2019-12-28
9613|410.76|410.76|6.0|Cash|6|54|0|0||2019-12-28
9614|377.15999999999997|31.919999999999998|4.0|DirectDebit|8|58|1|0||2019-12-28
9615|167.16|167.16|108.0|Cash|1|0|0|0||2019-12-29
9616|377.15999999999997|377.15999999999997|4.0|Cash|1|0|0|0||2019-12-29
9617|1039.92|126.0|11.0|CreditCard|0|21|0|0||2019-12-29
9618|503.15999999999997|21.0|8.5|Cash|0|21|0|0||2019-12-29
9619|754.3199999999999|31.919999999999998|4.0|Cash|1|21|1|0||2019-12-29
9620|797.9916|105.0|4.0|CreditCard|0|24|0|0||2019-12-29
9621|997.92|126.0|4.0|CreditCard|6|24|0|0||2019-12-29
9622|738.36|126.0|4.0|CreditCard|1|25|1|0||2019-12-29
9623|377.15999999999997|16.8|4.0|Cash|0|26|1|1|2020-09-30|2019-12-29
9624|948.36|84.0|5.5|DirectDebit|0|26|1|0||2019-12-29
9625|679.56|84.0|9.0|DirectDebit|3|26|1|0||2019-12-29
9626|696.36|42.0|8.5|Cash|1|28|1|0||2019-12-29
9627|713.16|126.0|3.0|Cash|1|29|1|0||2019-12-29
9628|1208.886|273.0|4.25|CreditCard|0|29|0|0||2019-12-29
9629|890.2067999999999|31.08|4.0|CreditCard|1|29|0|0||2019-12-29
9630|879.9251999999999|31.08|4.0|Cash|5|30|1|0||2019-12-29
9631|408.2736|15.959999999999999|4.0|CreditCard|3|30|0|0||2019-12-29
9632|394.43039999999996|41.6304|35.0|DirectDebit|3|30|1|0||2019-12-29
9633|578.76|84.0|3.0|DirectDebit|1|32|1|0||2019-12-29
9634|755.16|126.0|4.0|DirectDebit|5|33|1|0||2019-12-29
9635|1157.52|56.28|4.0|Cash|2|33|0|0||2019-12-29
9636|377.15999999999997|21.0|4.0|Cash|0|34|1|0||2019-12-29
9637|864.36|126.0|4.0|CreditCard|5|35|1|0||2019-12-29
9638|906.36|126.0|4.0|Cash|7|36|1|0||2019-12-29
9639|654.36|84.0|9.0|CreditCard|0|36|1|0||2019-12-29
9640|880.3199999999999|126.0|4.0|Cheque|0|36|1|0||2019-12-29
9641|403.5612|31.919999999999998|4.0|CreditCard|1|39|0|0||2019-12-29
9642|403.5612|403.5612|21.45|Cash|1|41|1|0||2019-12-29
9643|863.52|168.0|8.5|DirectDebit|1|41|1|0||2019-12-29
9644|408.2736|33.6|4.0|CreditCard|1|41|0|0||2019-12-29
9645|898.9344|16.8|6.0|CreditCard|1|42|0|0||2019-12-29
9646|679.56|84.0|9.0|CreditCard|0|43|1|0||2019-12-29
9647|377.15999999999997|31.919999999999998|4.0|Cheque|1|44|0|0||2019-12-29
9648|125.16|125.16|7.65|Cash|0|44|0|0||2019-12-29
9649|880.3199999999999|84.0|4.0|Cash|0|46|0|0||2019-12-29
9650|724.2144|84.0|4.0|Cheque|1|49|0|0||2019-12-29
9651|637.56|84.0|4.0|DirectDebit|0|50|0|0||2019-12-29
9652|494.76|494.76|6.0|Cash|0|54|0|0||2019-12-29
9653|410.76|410.76|8.5|DirectDebit|0|56|0|0||2019-12-29
9654|419.5716|84.0|20.0|DirectDebit|7|59|1|0||2019-12-29
9655|368.76|42.0|4.0|DirectDebit|3|62|1|0||2019-12-29
9656|1157.52|147.0|4.0|DirectDebit|1|65|1|0||2019-12-29
9657|394.43039999999996|394.43039999999996|35.0|Cash|0|66|1|0||2019-12-29
9658|595.56|84.0|5.5|CreditCard|6|74|1|0||2019-12-29
9659|1115.52|126.0|10.0|CreditCard|0|0|0|0||2019-12-30
9660|1652.196|168.0|11.0|Cash|1|0|1|0||2019-12-30
9661|399.7896|33.6|4.25|Cash|0|3|0|0||2019-12-30
9662|410.76|16.8|4.0|Cash|1|16|0|1|2020-09-30|2019-12-30
9663|821.52|168.0|4.0|CreditCard|5|18|0|0||2019-12-30
9664|419.15999999999997|4.2|4.0|CreditCard|1|19|1|0||2019-12-30
9665|864.36|21.0|4.0|DirectDebit|7|20|1|0||2019-12-30
9666|1856.2992|210.0|4.0|Cash|1|21|0|0||2019-12-30
9667|423.35999999999996|84.0|5.5|DirectDebit|1|21|0|0||2019-12-30
9668|864.36|126.0|4.0|CreditCard|1|21|0|0||2019-12-30
9669|990.36|15.959999999999999|4.0|DirectDebit|5|22|1|0||2019-12-30
9670|1240.68|252.0|10.0|CreditCard|0|22|0|0||2019-12-30
9671|1165.2648|21.0|4.25|Cheque|1|23|1|0||2019-12-30
9672|419.15999999999997|17.64|4.0|CreditCard|3|24|0|0||2019-12-30
9673|503.15999999999997|4.2|4.0|CreditCard|0|24|0|0||2019-12-30
9674|377.15999999999997|15.959999999999999|4.0|Cheque|0|25|0|0||2019-12-30
9675|427.1904|16.8|4.0|Cash|0|25|0|0||2019-12-30
9676|1157.52|419.15999999999997|4.0|Cash|1|25|0|0||2019-12-30
9677|503.15999999999997|21.0|4.0|Cash|0|26|0|1|2020-07-31|2019-12-30
9678|368.76|15.959999999999999|4.0|Cheque|0|26|1|0||2019-12-30
9679|906.36|84.0|10.0|Cash|6|26|1|0||2019-12-30
9680|1039.92|126.0|4.0|CreditCard|0|27|1|0||2019-12-30
9681|298.79639999999995|298.79639999999995|15.0|Cash|0|27|0|0||2019-12-30
9682|771.9599999999999|50.4|4.0|Cheque|0|28|1|0||2019-12-30
9683|658.56|63.0|4.0|DirectDebit|3|28|1|0||2019-12-30
9684|738.36|84.0|4.0|DirectDebit|3|28|0|0||2019-12-30
9685|377.15999999999997|15.959999999999999|4.0|Cash|5|28|1|0||2019-12-30
9686|434.38079999999997|84.0|4.0|DirectDebit|1|28|1|0||2019-12-30
9687|390.9612|42.0|21.0|Cash|0|28|1|0||2019-12-30
9688|595.56|42.0|8.5|CreditCard|6|28|1|0||2019-12-30
9689|654.36|84.0|4.0|Cash|0|28|1|0||2019-12-30
9690|368.76|21.0|4.0|CreditCard|0|29|0|0||2019-12-30
9691|368.76|21.0|4.0|DirectDebit|1|29|1|0||2019-12-30
9692|721.56|16.8|4.0|DirectDebit|4|29|1|0||2019-12-30
9693|503.15999999999997|15.959999999999999|4.0|CreditCard|1|29|0|0||2019-12-30
9694|377.15999999999997|16.8|4.0|Cash|7|29|1|0||2019-12-30
9695|423.35999999999996|423.35999999999996|10.0|Cash|0|31|1|0||2019-12-30
9696|1073.52|126.0|4.0|Cash|0|31|0|0||2019-12-30
9697|1157.52|42.0|4.0|Cash|0|31|1|0||2019-12-30
9698|713.16|42.0|4.0|CreditCard|0|31|1|0||2019-12-30
9699|934.7603999999999|84.0|12.0|Cash|0|32|1|0||2019-12-30
9700|520.9932|520.9932|15.4|Cash|3|32|0|0||2019-12-30
9701|360.36|360.36|12.1|Cash|1|32|1|0||2019-12-30
9702|503.15999999999997|4.2|4.0|Cash|0|33|1|1|2020-12-31|2019-12-30
9703|464.3016|464.3016|15.0|Cash|0|33|1|0||2019-12-30
9704|1094.52|63.0|5.5|Cheque|0|34|1|0||2019-12-30
9705|1006.3199999999999|42.0|4.0|CreditCard|1|34|1|0||2019-12-30
9706|898.9344|16.8|4.0|DirectDebit|3|34|0|0||2019-12-30
9707|377.15999999999997|15.959999999999999|4.0|CreditCard|4|35|0|0||2019-12-30
9708|1004.1360000000001|105.0|4.25|DirectDebit|1|35|1|0||2019-12-30
9709|1094.52|63.0|5.5|Cheque|0|36|0|0||2019-12-30
9710|880.3199999999999|210.0|4.0|DirectDebit|6|41|0|0||2019-12-30
9711|368.76|16.8|4.0|CreditCard|1|42|1|0||2019-12-30
9712|523.2864|15.959999999999999|3.0|DirectDebit|0|43|0|0||2019-12-30
9713|780.36|42.0|4.0|DirectDebit|6|45|1|0||2019-12-30
9714|1345.68|63.0|4.0|CreditCard|3|45|0|0||2019-12-30
9715|888.7199999999999|105.0|5.5|Cheque|0|46|1|0||2019-12-30
9716|1491.84|273.0|4.0|DirectDebit|0|47|1|0||2019-12-30
9717|377.15999999999997|16.8|4.0|Cash|1|53|1|1|2020-06-30|2019-12-30
9718|133.2996|133.2996|5.25|Cash|6|55|1|0||2019-12-30
9719|755.16|126.0|4.0|CreditCard|3|55|1|0||2019-12-30
9720|503.15999999999997|15.959999999999999|4.0|DirectDebit|8|56|1|0||2019-12-30
9721|360.36|180.18|4.0|CreditCard|4|61|1|0||2019-12-30
9722|377.15999999999997|21.0|4.0|Cash|0|68|1|1|2020-03-31|2019-12-30
9723|738.1415999999999|42.0|4.0|Cash|3|73|1|1|2020-11-30|2019-12-30
9724|964.3199999999999|147.0|4.0|Cash|0|0|1|1|2020-03-31|2019-12-31
9725|1255.1699999999998|1255.1699999999998|0.0|Cash|0|0|1|0||2019-12-31
9726|225.372|225.372|9.0|Cash|1|0|0|0||2019-12-31
9727|1449.84|1449.84|6.0|Cash|6|3|1|0||2019-12-31
9728|947.52|105.0|4.0|Cash|0|15|1|0||2019-12-31
9729|1343.0339999999999|716.982|6.0|DirectDebit|3|17|0|0||2019-12-31
9730|1421.3472|1421.3472|6.0|Cash|3|18|0|0||2019-12-31
9731|377.15999999999997|21.0|4.0|Cash|1|20|1|1|2021-01-31|2019-12-31
9732|916.5744000000001|36.96|4.0|Cash|0|22|0|1|2020-03-31|2019-12-31
9733|777.8316|42.0|10.0|CreditCard|0|22|1|0||2019-12-31
9734|1073.52|42.0|4.0|CreditCard|3|22|1|0||2019-12-31
9735|1060.248|52.08|4.33|Cash|0|23|1|1|2020-11-30|2019-12-31
9736|377.15999999999997|31.919999999999998|4.0|DirectDebit|0|23|0|0||2019-12-31
9737|811.5744|84.0|4.0|Cash|1|24|0|1|2020-07-31|2019-12-31
9738|1361.9592|94.08|4.25|Cash|0|24|0|1|2020-04-30|2019-12-31
9739|1006.3199999999999|42.0|4.0|Cash|0|24|1|0||2019-12-31
9740|578.76|84.0|3.0|DirectDebit|6|24|1|0||2019-12-31
9741|503.15999999999997|20.16|4.0|Cash|0|25|0|0||2019-12-31
